filename,width,height,class,xmin,ymin,xmax,ymax
1776.jpg,128,128,Measles,15,85,25,92
1776.jpg,128,128,Measles,48,92,55,104
1776.jpg,128,128,Measles,101,22,118,70
1776.jpg,128,128,Measles,63,6,80,18
2237.jpg,128,128,Psoriasis,26,27,103,91
19.jpg,128,128,Actinic,36,34,96,96
114.jpg,128,128,Actinic,40,18,93,93
1723.jpg,128,128,Measles,10,10,123,118
583.jpeg,128,128,Bowen,11,8,116,117
1175.jpg,128,128,Cold Sore,44,56,84,78
1280.jpg,128,128,Nail Fungal Infection,26,34,89,92
2512.jpg,128,128,Wart,29,15,65,77
1545.jpg,128,128,Impetigo,15,35,85,93
1063.jpg,128,128,Chickenpox,6,15,128,109
125.jpg,128,128,Actinic,62,64,88,91
125.jpg,128,128,Actinic,101,72,115,95
125.jpg,128,128,Actinic,108,34,128,54
208.jpg,128,128,Carcinoma,58,33,73,57
2007.jpg,128,128,Melanoma,22,34,76,97
133.jpg,128,128,Actinic,24,43,46,85
133.jpg,128,128,Actinic,60,73,78,93
290.jpg,128,128,Carcinoma,54,45,87,83
2197.jpg,128,128,Pemphigoid,6,10,126,126
2425.jpg,128,128,Squamous Carcinoma,18,16,101,98
2047.jpg,128,128,Melanoma,42,44,92,89
1901.jpg,128,128,Melanoma,53,47,88,88
2133.jpg,128,128,Melanoma,35,18,96,108
1158.jpg,128,128,Cold Sore,32,17,50,42
1158.jpg,128,128,Cold Sore,83,26,106,48
106.jpg,128,128,Actinic,26,35,61,86
106.jpg,128,128,Actinic,55,92,81,126
106.jpg,128,128,Actinic,83,2,104,47
106.jpg,128,128,Actinic,79,53,89,84
1554.jpg,128,128,Impetigo,26,16,101,86
1884.jpg,128,128,Melanoma,47,48,75,78
348.jpg,128,128,Carcinoma,47,57,79,86
280.jpg,128,128,Carcinoma,53,46,78,78
2535.jpg,128,128,Wart,52,41,81,69
1462.jpg,128,128,Hives,97,83,128,115
1462.jpg,128,128,Hives,57,43,73,78
1462.jpg,128,128,Hives,1,46,12,62
1462.jpg,128,128,Hives,37,85,59,105
1891.jpg,128,128,Melanoma,15,18,90,112
20.jpg,128,128,Actinic,19,66,49,98
2063.jpg,128,128,Melanoma,48,44,74,82
2105.jpg,128,128,Melanoma,40,61,66,87
1356.jpg,128,128,Herpes Virus,33,36,73,82
1356.jpg,128,128,Herpes Virus,48,107,72,128
1356.jpg,128,128,Herpes Virus,34,1,55,29
598.jpeg,128,128,Bowen,31,74,60,108
1860.jpg,128,128,Melanoma,58,11,74,29
572.jpeg,128,128,Bowen,30,46,50,71
572.jpeg,128,128,Bowen,73,32,96,67
2451.jpg,128,128,Squamous Carcinoma,27,29,88,89
1560.jpg,128,128,Impetigo,35,78,97,118
1560.jpg,128,128,Impetigo,86,13,118,42
1560.jpg,128,128,Impetigo,60,31,84,57
206.jpg,128,128,Carcinoma,25,32,90,83
1934.jpg,128,128,Melanoma,47,71,71,98
468.jpg,128,128,Carcinoma,47,42,81,81
2421.jpg,128,128,Squamous Carcinoma,23,21,67,70
1966.jpg,128,128,Melanoma,32,34,85,84
1119.jpg,128,128,Chickenpox,37,81,50,91
1119.jpg,128,128,Chickenpox,18,31,29,41
1119.jpg,128,128,Chickenpox,74,68,81,76
1119.jpg,128,128,Chickenpox,110,78,120,94
1015.jpg,128,128,Chickenpox,38,41,113,121
1015.jpg,128,128,Chickenpox,37,7,94,30
1336.jpg,128,128,Herpes Virus,54,58,85,83
963.jpg,128,128,Chickenpox,51,37,85,76
1559.jpg,128,128,Impetigo,46,41,85,91
1559.jpg,128,128,Impetigo,32,92,43,102
2050.jpg,128,128,Melanoma,21,38,93,97
635.jpg,128,128,Carbuncle,19,16,120,121
809.jpg,128,128,Cellulitis,56,48,119,116
1407.jpg,128,128,Hives,26,13,100,98
1330.jpg,128,128,Nail Fungal Infection,24,48,104,99
1045.jpg,128,128,Chickenpox,15,15,81,103
1578.jpg,128,128,Impetigo,39,59,80,110
1578.jpg,128,128,Impetigo,79,46,96,62
1578.jpg,128,128,Impetigo,84,90,103,109
1144.jpg,128,128,Cold Sore,59,64,82,87
40.jpg,128,128,Actinic,66,41,107,66
503.jpg,128,128,Carcinoma,46,32,93,94
734.jpg,128,128,Cellulitis,32,31,109,110
124.jpg,128,128,Actinic,3,75,42,110
124.jpg,128,128,Actinic,76,30,97,54
124.jpg,128,128,Actinic,1,1,62,29
124.jpg,128,128,Actinic,118,15,128,33
1108.jpg,128,128,Chickenpox,10,60,35,82
1108.jpg,128,128,Chickenpox,59,44,79,69
1108.jpg,128,128,Chickenpox,45,31,59,38
1108.jpg,128,128,Chickenpox,37,9,43,17
1108.jpg,128,128,Chickenpox,93,91,104,107
1232.jpg,128,128,Dystrophic Bullosa,41,26,98,106
1871.jpg,128,128,Melanoma,52,40,94,76
754.jpg,128,128,Cellulitis,37,11,97,64
1112.jpg,128,128,Chickenpox,40,96,63,113
1112.jpg,128,128,Chickenpox,6,55,24,69
1112.jpg,128,128,Chickenpox,85,1,127,13
1488.jpg,128,128,Hives,20,25,124,111
291.jpg,128,128,Carcinoma,43,17,99,103
65.jpg,128,128,Actinic,25,26,117,115
293.jpg,128,128,Carcinoma,24,25,99,104
1047.jpg,128,128,Chickenpox,90,58,101,76
1047.jpg,128,128,Chickenpox,74,19,102,28
1047.jpg,128,128,Chickenpox,31,27,38,37
1047.jpg,128,128,Chickenpox,64,100,81,111
1047.jpg,128,128,Chickenpox,112,10,126,28
1793.jpg,128,128,Melanoma,41,34,83,89
102.jpg,128,128,Actinic,29,33,101,104
2292.jpg,128,128,Psoriasis,26,18,53,48
2292.jpg,128,128,Psoriasis,10,99,29,124
1117.jpg,128,128,Chickenpox,84,48,110,68
1117.jpg,128,128,Chickenpox,21,79,31,87
1117.jpg,128,128,Chickenpox,60,45,73,55
1117.jpg,128,128,Chickenpox,67,9,78,17
1117.jpg,128,128,Chickenpox,43,52,49,58
1117.jpg,128,128,Chickenpox,96,13,105,20
1117.jpg,128,128,Chickenpox,73,29,80,37
1117.jpg,128,128,Chickenpox,5,90,12,97
1117.jpg,128,128,Chickenpox,48,82,62,94
1117.jpg,128,128,Chickenpox,97,72,104,78
695.jpg,128,128,Carbuncle,59,60,78,84
632.jpg,128,128,Carbuncle,38,45,106,105
774.jpg,128,128,Cellulitis,75,13,125,53
2539.jpg,128,128,Wart,50,49,105,98
1463.jpg,128,128,Hives,7,7,116,112
1771.jpg,128,128,Chickenpox,48,12,110,65
1771.jpg,128,128,Chickenpox,1,45,11,67
1771.jpg,128,128,Chickenpox,40,94,48,102
2507.jpg,128,128,Wart,18,69,44,106
2507.jpg,128,128,Wart,56,34,79,56
2507.jpg,128,128,Wart,85,68,105,90
664.jpg,128,128,Carbuncle,13,12,102,118
1164.jpg,128,128,Cold Sore,53,50,88,65
441.jpg,128,128,Carcinoma,27,34,94,95
2054.jpg,128,128,Melanoma,35,36,82,85
1638.jpg,128,128,Keloids,17,36,55,54
1638.jpg,128,128,Keloids,62,29,107,93
2173.jpg,128,128,Pemphigoid,71,28,116,90
2173.jpg,128,128,Pemphigoid,45,12,70,33
2173.jpg,128,128,Pemphigoid,9,39,67,111
2229.jpg,128,128,Psoriasis,7,40,113,112
1060.jpg,128,128,Chickenpox,2,12,94,109
178.jpg,128,128,Carcinoma,35,37,90,93
2145.jpg,128,128,Melanoma,63,51,82,76
873.jpg,128,128,Cellulitis,53,42,84,93
2101.jpg,128,128,Melanoma,31,13,73,94
2016.jpg,128,128,Melanoma,39,41,95,84
107.jpg,128,128,Actinic,65,17,128,85
107.jpg,128,128,Actinic,50,81,76,111
107.jpg,128,128,Actinic,39,50,60,74
107.jpg,128,128,Actinic,10,74,33,100
1666.jpg,128,128,Keloids,93,46,120,80
1666.jpg,128,128,Keloids,21,28,67,74
1846.jpg,128,128,Melanoma,72,38,89,68
2271.jpg,128,128,Psoriasis,30,53,52,83
2271.jpg,128,128,Psoriasis,31,21,46,45
2408.jpg,128,128,Squamous Carcinoma,45,36,101,104
668.jpg,128,128,Carbuncle,13,29,101,100
521.jpg,128,128,Carcinoma,25,17,108,109
777.jpg,128,128,Cellulitis,42,21,60,50
777.jpg,128,128,Cellulitis,21,63,49,83
777.jpg,128,128,Cellulitis,26,92,58,111
2511.jpg,128,128,Wart,15,29,85,90
841.jpg,128,128,Cellulitis,39,61,107,99
2560.jpg,128,128,Wart,78,66,93,81
1001.jpg,128,128,Chickenpox,44,84,64,100
1001.jpg,128,128,Chickenpox,34,46,48,59
672.jpg,128,128,Carbuncle,42,38,94,96
2474.jpg,128,128,Wart,34,61,87,100
245.jpg,128,128,Carcinoma,27,43,90,98
2423.jpg,128,128,Squamous Carcinoma,28,41,72,89
1302.jpg,128,128,Nail Fungal Infection,3,25,73,72
1302.jpg,128,128,Nail Fungal Infection,84,13,112,41
2348.jpg,128,128,Pyoderma Gangrenosum,14,6,100,124
18.jpg,128,128,Actinic,18,32,81,99
1702.jpg,128,128,Measles,22,8,117,117
2225.jpg,128,128,Pityriasis Rubra Pilaris,6,15,115,117
2503.jpg,128,128,Wart,38,18,88,117
289.jpg,128,128,Carcinoma,24,33,90,96
2487.jpg,128,128,Wart,52,58,88,94
2487.jpg,128,128,Wart,20,82,44,125
2487.jpg,128,128,Wart,74,15,91,35
1424.jpg,128,128,Hives,8,46,108,110
1318.jpg,128,128,Nail Fungal Infection,16,58,57,107
2161.jpg,128,128,Pemphigoid,54,89,71,113
2161.jpg,128,128,Pemphigoid,21,33,38,61
2161.jpg,128,128,Pemphigoid,116,19,128,42
2161.jpg,128,128,Pemphigoid,74,68,85,86
2161.jpg,128,128,Pemphigoid,69,52,78,60
997.jpg,128,128,Chickenpox,33,5,72,58
997.jpg,128,128,Chickenpox,8,72,29,124
997.jpg,128,128,Chickenpox,61,76,121,106
2176.jpg,128,128,Pemphigoid,12,71,55,111
2176.jpg,128,128,Pemphigoid,55,7,105,37
2367.jpg,128,128,Pyoderma Gangrenosum,18,15,86,100
2072.jpg,128,128,Melanoma,50,42,84,82
970.jpg,128,128,Chickenpox,49,43,63,63
970.jpg,128,128,Chickenpox,27,49,39,59
970.jpg,128,128,Chickenpox,111,76,123,89
2400.jpg,128,128,Pyoderma Gangrenosum,23,6,115,128
775.jpg,128,128,Cellulitis,98,23,119,78
775.jpg,128,128,Cellulitis,14,9,68,42
505.jpg,128,128,Carcinoma,43,29,77,98
70.jpg,128,128,Actinic,35,9,118,91
1721.jpg,128,128,Measles,34,24,108,104
854.jpg,128,128,Cellulitis,46,46,104,89
1619.jpg,128,128,Keloids,37,16,107,97
958.jpg,128,128,Chickenpox,36,12,79,47
958.jpg,128,128,Chickenpox,93,16,107,37
958.jpg,128,128,Chickenpox,23,73,35,86
958.jpg,128,128,Chickenpox,65,68,78,81
958.jpg,128,128,Chickenpox,77,53,90,60
1110.jpg,128,128,Chickenpox,21,15,122,112
882.jpg,128,128,Chickenpox,73,84,88,99
882.jpg,128,128,Chickenpox,101,17,117,41
882.jpg,128,128,Chickenpox,7,99,29,123
1236.jpg,128,128,Dystrophic Bullosa,26,24,107,113
1196.jpg,128,128,Dystrophic Bullosa,32,60,100,126
1196.jpg,128,128,Dystrophic Bullosa,1,47,20,81
1196.jpg,128,128,Dystrophic Bullosa,67,1,88,18
763.jpg,128,128,Cellulitis,6,20,53,96
610.jpeg,128,128,Bowen,50,44,70,67
623.jpg,128,128,Carbuncle,8,39,107,116
962.jpg,128,128,Chickenpox,68,47,87,67
962.jpg,128,128,Chickenpox,45,65,57,80
962.jpg,128,128,Chickenpox,6,36,16,58
655.jpg,128,128,Carbuncle,30,16,92,109
1472.jpg,128,128,Hives,7,19,72,122
1472.jpg,128,128,Hives,80,14,104,67
688.jpg,128,128,Carbuncle,29,44,104,100
1582.jpg,128,128,Impetigo,1,21,64,69
1582.jpg,128,128,Impetigo,45,72,128,124
1636.jpg,128,128,Keloids,40,9,88,34
1636.jpg,128,128,Keloids,65,42,80,57
1636.jpg,128,128,Keloids,66,99,79,116
937.jpg,128,128,Chickenpox,37,7,91,69
937.jpg,128,128,Chickenpox,22,82,64,122
442.jpg,128,128,Carcinoma,81,68,92,81
949.jpg,128,128,Chickenpox,39,92,64,114
949.jpg,128,128,Chickenpox,83,49,118,121
1859.jpg,128,128,Melanoma,58,36,85,75
1077.jpg,128,128,Chickenpox,50,43,61,54
1077.jpg,128,128,Chickenpox,26,36,37,48
1077.jpg,128,128,Chickenpox,59,87,67,100
1077.jpg,128,128,Chickenpox,97,67,108,75
1077.jpg,128,128,Chickenpox,64,20,73,33
1077.jpg,128,128,Chickenpox,114,2,123,18
2306.jpg,128,128,Psoriasis,59,53,128,98
2436.jpg,128,128,Squamous Carcinoma,15,21,111,106
345.jpg,128,128,Carcinoma,20,9,97,97
1272.jpg,128,128,Nail Fungal Infection,34,27,97,59
981.jpg,128,128,Chickenpox,58,35,88,55
981.jpg,128,128,Chickenpox,36,72,49,95
2199.jpg,128,128,Pemphigoid,32,17,66,45
2199.jpg,128,128,Pemphigoid,13,57,43,76
2199.jpg,128,128,Pemphigoid,68,57,91,76
2199.jpg,128,128,Pemphigoid,36,95,95,121
281.jpg,128,128,Carcinoma,63,50,78,72
1413.jpg,128,128,Hives,79,52,92,78
1413.jpg,128,128,Hives,42,103,59,119
1413.jpg,128,128,Hives,19,94,32,106
1413.jpg,128,128,Hives,2,24,14,33
1413.jpg,128,128,Hives,104,34,112,43
1413.jpg,128,128,Hives,15,112,25,121
1808.jpg,128,128,Melanoma,32,30,95,105
1931.jpg,128,128,Melanoma,53,49,74,66
427.jpg,128,128,Carcinoma,48,65,98,110
370.jpg,128,128,Carcinoma,38,40,65,69
2164.jpg,128,128,Pemphigoid,9,64,35,88
2164.jpg,128,128,Pemphigoid,46,86,101,110
1558.jpg,128,128,Impetigo,15,86,65,123
1558.jpg,128,128,Impetigo,1,35,14,72
1558.jpg,128,128,Impetigo,28,16,43,33
1558.jpg,128,128,Impetigo,41,1,52,11
1558.jpg,128,128,Impetigo,46,37,60,56
1558.jpg,128,128,Impetigo,74,87,86,106
832.jpg,128,128,Cellulitis,64,52,93,84
156.jpg,128,128,Bacterial Infection,8,1,71,72
156.jpg,128,128,Bacterial Infection,62,86,81,104
156.jpg,128,128,Bacterial Infection,79,39,92,54
156.jpg,128,128,Bacterial Infection,113,27,128,42
485.jpg,128,128,Carcinoma,39,27,79,84
163.jpg,128,128,Bacterial Infection,35,23,113,107
2278.jpg,128,128,Psoriasis,6,4,122,55
1273.jpg,128,128,Nail Fungal Infection,65,13,109,57
1273.jpg,128,128,Nail Fungal Infection,8,36,54,80
1929.jpg,128,128,Melanoma,45,17,82,68
993.jpg,128,128,Chickenpox,33,74,55,92
993.jpg,128,128,Chickenpox,41,30,57,47
993.jpg,128,128,Chickenpox,103,78,124,91
1987.jpg,128,128,Melanoma,34,33,92,90
1566.jpg,128,128,Impetigo,50,36,92,95
227.jpg,128,128,Carcinoma,40,47,63,79
1527.jpg,128,128,Impetigo,71,17,97,52
1527.jpg,128,128,Impetigo,10,63,22,77
1527.jpg,128,128,Impetigo,61,58,71,78
1527.jpg,128,128,Impetigo,7,18,31,30
570.jpeg,128,128,Bowen,33,5,118,61
2208.jpg,128,128,Pityriasis Rubra Pilaris,4,6,127,124
717.jpg,128,128,Carbuncle,95,78,117,95
717.jpg,128,128,Carbuncle,9,38,50,60
717.jpg,128,128,Carbuncle,37,100,53,113
2100.jpg,128,128,Melanoma,11,31,115,99
166.jpg,128,128,Bacterial Infection,38,22,88,81
99.jpg,128,128,Actinic,38,59,70,90
932.jpg,128,128,Chickenpox,56,8,71,21
932.jpg,128,128,Chickenpox,77,98,90,121
932.jpg,128,128,Chickenpox,110,12,124,27
2430.jpg,128,128,Squamous Carcinoma,29,21,108,83
490.jpg,128,128,Carcinoma,29,37,88,109
2305.jpg,128,128,Psoriasis,35,8,51,33
2305.jpg,128,128,Psoriasis,21,51,70,86
2305.jpg,128,128,Psoriasis,91,82,107,99
2305.jpg,128,128,Psoriasis,6,34,16,51
2119.jpg,128,128,Melanoma,23,7,101,107
1176.jpg,128,128,Cold Sore,36,57,72,80
2262.jpg,128,128,Psoriasis,14,64,128,110
1792.jpg,128,128,Melanoma,54,22,76,73
1792.jpg,128,128,Melanoma,21,61,35,74
961.jpg,128,128,Chickenpox,3,16,118,106
2150.jpg,128,128,Melanoma,58,40,128,99
608.jpeg,128,128,Bowen,42,46,105,90
1826.jpg,128,128,Melanoma,48,46,68,71
1523.jpg,128,128,Impetigo,34,9,91,93
218.jpg,128,128,Carcinoma,42,77,65,103
218.jpg,128,128,Carcinoma,98,43,122,63
1086.jpg,128,128,Chickenpox,52,12,127,60
1086.jpg,128,128,Chickenpox,47,94,62,115
1086.jpg,128,128,Chickenpox,90,99,122,128
1605.jpg,128,128,Impetigo,32,51,89,105
2491.jpg,128,128,Wart,49,54,71,75
310.jpg,128,128,Carcinoma,40,47,76,83
1633.jpg,128,128,Keloids,78,95,108,122
1633.jpg,128,128,Keloids,81,19,116,52
1633.jpg,128,128,Keloids,13,42,63,93
1633.jpg,128,128,Keloids,15,103,27,115
1633.jpg,128,128,Keloids,59,45,79,65
1633.jpg,128,128,Keloids,40,17,56,33
1287.jpg,128,128,Nail Fungal Infection,32,79,87,120
860.jpg,128,128,Cellulitis,44,31,101,56
321.jpg,128,128,Carcinoma,51,50,70,70
1951.jpg,128,128,Melanoma,37,43,77,84
1037.jpg,128,128,Chickenpox,58,1,76,18
1037.jpg,128,128,Chickenpox,88,79,110,95
1037.jpg,128,128,Chickenpox,32,5,49,27
1037.jpg,128,128,Chickenpox,74,17,105,29
1616.jpg,128,128,Keloids,33,83,54,115
1616.jpg,128,128,Keloids,49,19,73,78
1639.jpg,128,128,Keloids,44,10,90,53
1639.jpg,128,128,Keloids,14,62,101,114
1618.jpg,128,128,Keloids,31,38,80,80
1897.jpg,128,128,Melanoma,45,49,78,85
1683.jpg,128,128,Measles,69,33,84,50
1683.jpg,128,128,Measles,7,88,29,101
1683.jpg,128,128,Measles,1,75,13,86
685.jpg,128,128,Carbuncle,53,55,89,91
2010.jpg,128,128,Melanoma,52,43,93,75
2509.jpg,128,128,Wart,20,19,115,96
731.jpg,128,128,Cellulitis,16,21,75,112
593.jpeg,128,128,Bowen,47,33,94,80
593.jpeg,128,128,Bowen,11,28,37,67
1313.jpg,128,128,Nail Fungal Infection,49,8,103,42
465.jpg,128,128,Carcinoma,45,40,87,82
1587.jpg,128,128,Impetigo,20,32,46,60
1587.jpg,128,128,Impetigo,78,55,100,80
1587.jpg,128,128,Impetigo,76,110,97,128
2338.jpg,128,128,Pyoderma Gangrenosum,10,11,113,117
1573.jpg,128,128,Impetigo,51,75,78,116
1573.jpg,128,128,Impetigo,57,8,72,26
2214.jpg,128,128,Pityriasis Rubra Pilaris,62,4,122,28
2214.jpg,128,128,Pityriasis Rubra Pilaris,8,20,53,107
2214.jpg,128,128,Pityriasis Rubra Pilaris,63,88,121,119
1296.jpg,128,128,Nail Fungal Infection,36,1,95,87
1266.jpg,128,128,Nail Fungal Infection,36,53,105,121
1514.jpg,128,128,Impetigo,3,6,37,26
1514.jpg,128,128,Impetigo,62,43,79,53
724.jpg,128,128,Cellulitis,29,76,104,116
724.jpg,128,128,Cellulitis,22,17,105,45
616.jpeg,0,0,Bowen,15,7,128,122
63.jpg,128,128,Actinic,69,64,86,83
63.jpg,128,128,Actinic,34,102,47,115
63.jpg,128,128,Actinic,1,35,16,53
63.jpg,128,128,Actinic,94,79,118,102
2406.jpg,128,128,Pyoderma Gangrenosum,10,4,121,126
1281.jpg,128,128,Nail Fungal Infection,29,28,104,64
1620.jpg,128,128,Keloids,16,33,120,112
1522.jpg,128,128,Impetigo,99,22,128,52
1522.jpg,128,128,Impetigo,30,39,59,60
1522.jpg,128,128,Impetigo,25,74,44,101
1522.jpg,128,128,Impetigo,66,64,88,87
872.jpg,128,128,Cellulitis,51,7,112,114
1503.jpg,128,128,Impetigo,87,74,103,95
141.jpg,128,128,Actinic,77,15,115,75
683.jpg,128,128,Carbuncle,24,31,95,104
228.jpg,128,128,Carcinoma,48,41,73,78
2365.jpg,128,128,Pyoderma Gangrenosum,7,7,116,100
1530.jpg,128,128,Impetigo,61,78,88,115
1530.jpg,128,128,Impetigo,2,56,33,83
1530.jpg,128,128,Impetigo,57,14,106,38
707.jpg,128,128,Carbuncle,48,17,114,94
1428.jpg,128,128,Hives,1,86,33,127
1428.jpg,128,128,Hives,45,26,119,86
1428.jpg,128,128,Hives,50,99,111,128
365.jpg,128,128,Carcinoma,58,45,81,82
2489.jpg,128,128,Wart,43,34,86,76
1440.jpg,128,128,Hives,24,100,96,125
1440.jpg,128,128,Hives,72,46,114,76
1440.jpg,128,128,Hives,12,40,44,83
1390.jpg,128,128,Herpes Virus,42,26,77,78
1390.jpg,128,128,Herpes Virus,89,27,116,80
1844.jpg,128,128,Melanoma,35,34,95,65
1844.jpg,128,128,Melanoma,40,72,66,95
643.jpg,128,128,Carbuncle,1,34,27,93
643.jpg,128,128,Carbuncle,104,43,128,95
1614.jpg,128,128,Keloids,23,46,105,110
1572.jpg,128,128,Impetigo,78,60,105,105
1572.jpg,128,128,Impetigo,39,6,80,90
1763.jpg,128,128,Measles,35,35,123,87
606.jpeg,128,128,Bowen,49,49,92,77
2134.jpg,128,128,Melanoma,29,35,88,102
1131.jpg,128,128,Cold Sore,34,57,68,93
2159.jpg,128,128,Pemphigoid,82,70,119,116
2159.jpg,128,128,Pemphigoid,69,7,86,24
2159.jpg,128,128,Pemphigoid,61,42,82,66
2159.jpg,128,128,Pemphigoid,93,15,122,69
1332.jpg,128,128,Nail Fungal Infection,50,18,101,53
1832.jpg,128,128,Melanoma,48,49,73,83
1069.jpg,128,128,Chickenpox,19,63,48,83
1069.jpg,128,128,Chickenpox,64,85,80,100
120.jpg,128,128,Actinic,25,20,102,107
1471.jpg,128,128,Hives,71,3,124,68
1471.jpg,128,128,Hives,75,85,106,128
1366.jpg,128,128,Herpes Virus,39,18,80,62
1032.jpg,128,128,Chickenpox,70,51,86,70
2354.jpg,128,128,Pyoderma Gangrenosum,23,32,102,104
1344.jpg,128,128,Herpes Virus,80,15,116,72
2015.jpg,128,128,Melanoma,50,51,79,80
1170.jpg,128,128,Cold Sore,14,38,39,71
1170.jpg,128,128,Cold Sore,101,38,111,61
1473.jpg,128,128,Hives,8,28,68,97
1473.jpg,128,128,Hives,89,54,127,81
578.jpeg,128,128,Bowen,30,15,93,115
2484.jpg,128,128,Wart,36,57,70,111
2484.jpg,128,128,Wart,102,68,124,99
1363.jpg,128,128,Herpes Virus,56,45,96,84
1858.jpg,128,128,Melanoma,41,50,91,116
212.jpg,128,128,Carcinoma,50,47,78,88
780.jpg,128,128,Cellulitis,30,39,66,101
780.jpg,128,128,Cellulitis,74,29,125,86
1814.jpg,128,128,Melanoma,37,39,92,92
904.jpg,128,128,Chickenpox,1,31,13,43
904.jpg,128,128,Chickenpox,20,64,29,73
904.jpg,128,128,Chickenpox,70,7,85,19
2485.jpg,128,128,Wart,35,22,76,78
866.jpg,128,128,Cellulitis,39,93,60,111
2542.jpg,128,128,Wart,37,57,74,90
176.jpg,128,128,Bacterial Infection,48,70,70,115
176.jpg,128,128,Bacterial Infection,66,29,92,54
2248.jpg,128,128,Psoriasis,2,3,39,39
2248.jpg,128,128,Psoriasis,10,77,61,110
2248.jpg,128,128,Psoriasis,93,1,128,37
2248.jpg,128,128,Psoriasis,109,47,125,80
994.jpg,128,128,Chickenpox,6,7,112,122
1486.jpg,128,128,Hives,48,31,96,78
1486.jpg,128,128,Hives,7,3,29,24
1486.jpg,128,128,Hives,27,111,52,128
11.jpg,128,128,Actinic,43,50,66,72
806.jpg,128,128,Cellulitis,5,6,81,66
1659.jpg,128,128,Keloids,35,50,102,79
2459.jpg,128,128,Squamous Carcinoma,25,21,79,109
458.jpg,128,128,Carcinoma,49,56,82,89
1193.jpg,128,128,Cold Sore,51,30,86,48
1193.jpg,128,128,Cold Sore,86,72,101,82
1193.jpg,128,128,Cold Sore,81,94,110,119
1193.jpg,128,128,Cold Sore,22,56,35,66
2390.jpg,129,128,Pyoderma Gangrenosum,5,11,118,122
1940.jpg,128,128,Melanoma,47,17,82,120
1963.jpg,128,128,Melanoma,43,9,82,69
2470.jpg,128,128,Wart,49,72,86,97
2384.jpg,129,128,Pyoderma Gangrenosum,4,7,97,115
1294.jpg,128,128,Nail Fungal Infection,29,13,72,62
1185.jpg,128,128,Cold Sore,36,53,82,100
2490.jpg,128,128,Wart,52,48,77,74
76.jpg,128,128,Actinic,49,39,75,74
1238.jpg,128,128,Dystrophic Bullosa,18,90,44,121
1238.jpg,128,128,Dystrophic Bullosa,68,24,104,62
1238.jpg,128,128,Dystrophic Bullosa,86,72,118,111
934.jpg,128,128,Chickenpox,49,49,63,64
934.jpg,128,128,Chickenpox,27,49,39,63
934.jpg,128,128,Chickenpox,112,78,124,92
795.jpg,128,128,Cellulitis,8,34,70,103
500.jpg,128,128,Carcinoma,44,51,84,88
628.jpg,128,128,Carbuncle,22,20,84,85
1874.jpg,128,128,Melanoma,46,49,76,74
1182.jpg,128,128,Cold Sore,56,62,79,97
2525.jpg,128,128,Wart,31,34,100,99
2422.jpg,128,128,Squamous Carcinoma,54,30,96,69
1020.jpg,128,128,Chickenpox,73,49,95,65
1020.jpg,128,128,Chickenpox,18,30,32,49
1020.jpg,128,128,Chickenpox,65,86,84,100
1020.jpg,128,128,Chickenpox,32,64,46,78
813.jpg,128,128,Cellulitis,31,5,102,128
2092.jpg,128,128,Melanoma,41,51,79,89
2011.jpg,128,128,Melanoma,43,40,95,94
2187.jpg,128,128,Pemphigoid,47,5,116,127
2187.jpg,128,128,Pemphigoid,18,59,39,88
420.jpg,128,128,Carcinoma,39,14,81,64
373.jpg,128,128,Carcinoma,42,32,89,100
909.jpg,128,128,Chickenpox,55,112,67,123
909.jpg,128,128,Chickenpox,21,33,29,42
909.jpg,128,128,Chickenpox,107,63,119,77
909.jpg,128,128,Chickenpox,83,1,90,6
909.jpg,128,128,Chickenpox,100,22,113,37
1254.jpg,128,128,Dystrophic Bullosa,52,12,117,108
1452.jpg,128,128,Hives,19,5,114,55
1452.jpg,128,128,Hives,57,66,84,86
1836.jpg,128,128,Melanoma,44,47,91,78
2381.jpg,128,128,Pyoderma Gangrenosum,23,22,128,115
553.jpeg,128,128,Bowen,59,54,85,84
2217.jpg,128,128,Pityriasis Rubra Pilaris,29,14,104,121
1421.jpg,128,128,Hives,7,48,28,87
1421.jpg,128,128,Hives,58,85,92,114
928.jpg,128,128,Chickenpox,17,18,115,110
1668.jpg,128,128,Measles,35,17,122,118
30.jpg,128,128,Actinic,40,9,84,47
241.jpg,128,128,Carcinoma,17,20,82,108
258.jpg,128,128,Carcinoma,43,38,82,79
1824.jpg,128,128,Melanoma,48,38,76,73
1055.jpg,128,128,Chickenpox,27,36,90,128
520.jpg,128,128,Carcinoma,52,54,76,77
2177.jpg,128,128,Pemphigoid,24,15,118,109
94.jpg,128,128,Actinic,50,31,71,55
94.jpg,128,128,Actinic,29,87,54,113
1915.jpg,128,128,Melanoma,65,33,98,72
1915.jpg,128,128,Melanoma,105,64,128,92
1915.jpg,128,128,Melanoma,47,86,76,107
2543.jpg,128,128,Wart,47,39,81,87
1673.jpg,128,128,Measles,10,21,119,111
1697.jpg,128,128,Measles,7,64,112,128
1697.jpg,128,128,Measles,4,4,115,42
2520.jpg,128,128,Wart,54,14,67,128
2270.jpg,128,128,Psoriasis,13,16,79,49
2270.jpg,128,128,Psoriasis,64,31,108,67
2270.jpg,128,128,Psoriasis,34,70,90,110
2194.jpg,128,128,Pemphigoid,8,15,107,121
2282.jpg,128,128,Psoriasis,2,22,117,108
